Type,Name,Pillar,Category,SubCategory,Price,HasImage,Description
Product,SUJÁN Jawai,stay,hotel,,0.0,No,Luxury tented camp in leopard country. One of India's most exclusive pet-friendl
Product,Taj Lake Palace,stay,hotel,,0.0,No,Iconic floating palace on Lake Pichola. Pets are welcomed as royal guests with s
Product,The Oberoi Rajvilas,stay,hotel,,0.0,No,32-acre luxury resort with Rajasthani architecture. Pets are pampered with dedic
Product,CGH Earth - Coconut Lagoon,stay,hotel,,0.0,No,Eco-friendly backwater resort accessible only by boat. Pets enjoy the natural su
Product,Marari Beach Resort,stay,hotel,,0.0,No,Beachside eco-resort with traditional Kerala cottages. Perfect for beach-loving 
Product,The Oberoi Cecil,stay,hotel,,0.0,No,Colonial heritage hotel with stunning mountain views. Pets enjoy the crisp mount
Product,Wildflower Hall,stay,hotel,,0.0,No,"Former residence of Lord Kitchener at 8,250 ft. Surrounded by cedar forests perf"
Product,JIM'S Jungle Retreat,stay,hotel,,0.0,No,Award-winning eco-resort on the edge of Jim Corbett. Dogs love the riverside and
Product,The Naini Retreat,stay,hotel,,0.0,No,Heritage property overlooking Nainital Lake. Colonial charm with modern pet amen
Product,Della Resorts,stay,hotel,,0.0,No,Adventure resort with India's largest collection of adventure activities. Pet-fr
Product,Radisson Blu Resort & Spa Alibaug,stay,hotel,,0.0,No,Beachside resort perfect for weekend getaways from Mumbai. Pet-friendly rooms wi
Product,Evolve Back Coorg,stay,hotel,,0.0,No,Luxury plantation resort in coffee country. Expansive grounds perfect for pets t
Product,The Serai Kabini,stay,hotel,,0.0,No,Wildlife resort on the banks of Kabini River. Perfect for nature-loving pet fami
Product,The Tamara Kodai,stay,hotel,,0.0,No,Boutique resort in the Palani Hills. Misty mountains and forest walks for pets.
Product,Taj Fisherman's Cove,stay,hotel,,0.0,No,Beachfront resort near Chennai. Pet-friendly cottages with direct beach access.
Product,"The Oberoi, Gurugram",stay,hotel,,0.0,No,Urban luxury hotel with pet-friendly rooms. Ideal for business travelers with pe
Product,ITC Grand Bharat,stay,hotel,,0.0,No,All-suite resort spread across 100 acres. Pets enjoy the expansive grounds and g
Product,Taj Exotica Resort & Spa,stay,hotel,,0.0,No,Island paradise with pet-friendly villas. Near Asia's best beach.
Product,Palais de Mahe,stay,hotel,,0.0,No,Boutique heritage hotel in French Quarter. Pet-friendly rooms with courtyard acc
Product,Treehouse Jaipur,stay,hotel,,0.0,No,Unique treehouse-style property with pet-friendly rooms. Great city views.
Product,SaffronStays Casa Del Sol,stay,hotel,,0.0,No,Private villa perfect for pet families. Fully fenced garden and pool.
Product,Atmantan Wellness Centre,stay,hotel,,0.0,No,Luxury wellness resort with pet-friendly options. Holistic retreat for you and y
Product,Himalaica,stay,hotel,,0.0,No,Cozy mountain homestay with incredible views. Dogs love the apple orchards.
Product,Camp Wildex,stay,hotel,,0.0,No,Adventure camp by the Ganges. Perfect for active pet families.
Product,The Windflower Prakruthi,stay,hotel,,0.0,No,Nature resort near Bangalore airport. Great for pet staycations.
Product,Mahua Kothi,stay,hotel,,0.0,No,Luxury jungle lodge near tiger reserve. Pet-friendly with precautions.
Product,Vivanta Dal View,stay,hotel,,0.0,No,Lakeside luxury with Dal Lake views. Pet-friendly rooms with garden access.
Product,The Machan,stay,hotel,,0.0,No,Treehouse eco-resort in the forest. Unique experience for nature-loving pets.
Product,Aahana Resort,stay,hotel,,0.0,No,Nature resort at the foothills of the Himalayas. Pet-friendly with large grounds
Product,The Leela Goa,stay,hotel,,0.0,No,Luxury beachfront resort set amidst 75 acres of lush gardens. One of India's mos
Product,W Goa,stay,hotel,,0.0,No,Trendy beachside escape with vibrant design and pet-friendly policies. Perfect f
Product,Ahilya by the Sea,stay,hotel,,0.0,No,Intimate heritage property with just 8 rooms. Dogs are treated as family here wi
Product,SUJÁN Jawai,stay,hotel,,0.0,No,Luxury tented camp in leopard country. One of India's most exclusive pet-friendl
Product,Taj Lake Palace,stay,hotel,,0.0,No,Iconic floating palace on Lake Pichola. Pets are welcomed as royal guests with s
Product,The Oberoi Rajvilas,stay,hotel,,0.0,No,32-acre luxury resort with Rajasthani architecture. Pets are pampered with dedic
Product,CGH Earth - Coconut Lagoon,stay,hotel,,0.0,No,Eco-friendly backwater resort accessible only by boat. Pets enjoy the natural su
Product,Marari Beach Resort,stay,hotel,,0.0,No,Beachside eco-resort with traditional Kerala cottages. Perfect for beach-loving 
Product,The Oberoi Cecil,stay,hotel,,0.0,No,Colonial heritage hotel with stunning mountain views. Pets enjoy the crisp mount
Product,Wildflower Hall,stay,hotel,,0.0,No,"Former residence of Lord Kitchener at 8,250 ft. Surrounded by cedar forests perf"
Product,JIM'S Jungle Retreat,stay,hotel,,0.0,No,Award-winning eco-resort on the edge of Jim Corbett. Dogs love the riverside and
Product,The Naini Retreat,stay,hotel,,0.0,No,Heritage property overlooking Nainital Lake. Colonial charm with modern pet amen
Product,Della Resorts,stay,hotel,,0.0,No,Adventure resort with India's largest collection of adventure activities. Pet-fr
Product,Radisson Blu Resort & Spa Alibaug,stay,hotel,,0.0,No,Beachside resort perfect for weekend getaways from Mumbai. Pet-friendly rooms wi
Product,Evolve Back Coorg,stay,hotel,,0.0,No,Luxury plantation resort in coffee country. Expansive grounds perfect for pets t
Product,The Serai Kabini,stay,hotel,,0.0,No,Wildlife resort on the banks of Kabini River. Perfect for nature-loving pet fami
Product,The Tamara Kodai,stay,hotel,,0.0,No,Boutique resort in the Palani Hills. Misty mountains and forest walks for pets.
Product,Taj Fisherman's Cove,stay,hotel,,0.0,No,Beachfront resort near Chennai. Pet-friendly cottages with direct beach access.
Product,"The Oberoi, Gurugram",stay,hotel,,0.0,No,Urban luxury hotel with pet-friendly rooms. Ideal for business travelers with pe
Product,ITC Grand Bharat,stay,hotel,,0.0,No,All-suite resort spread across 100 acres. Pets enjoy the expansive grounds and g
Product,Taj Exotica Resort & Spa,stay,hotel,,0.0,No,Island paradise with pet-friendly villas. Near Asia's best beach.
Product,Palais de Mahe,stay,hotel,,0.0,No,Boutique heritage hotel in French Quarter. Pet-friendly rooms with courtyard acc
Product,Treehouse Jaipur,stay,hotel,,0.0,No,Unique treehouse-style property with pet-friendly rooms. Great city views.
Product,SaffronStays Casa Del Sol,stay,hotel,,0.0,No,Private villa perfect for pet families. Fully fenced garden and pool.
Product,Atmantan Wellness Centre,stay,hotel,,0.0,No,Luxury wellness resort with pet-friendly options. Holistic retreat for you and y
Product,Himalaica,stay,hotel,,0.0,No,Cozy mountain homestay with incredible views. Dogs love the apple orchards.
Product,Camp Wildex,stay,hotel,,0.0,No,Adventure camp by the Ganges. Perfect for active pet families.
Product,The Windflower Prakruthi,stay,hotel,,0.0,No,Nature resort near Bangalore airport. Great for pet staycations.
Product,Mahua Kothi,stay,hotel,,0.0,No,Luxury jungle lodge near tiger reserve. Pet-friendly with precautions.
Product,Vivanta Dal View,stay,hotel,,0.0,No,Lakeside luxury with Dal Lake views. Pet-friendly rooms with garden access.
Product,The Machan,stay,hotel,,0.0,No,Treehouse eco-resort in the forest. Unique experience for nature-loving pets.
Product,Aahana Resort,stay,hotel,,0.0,No,Nature resort at the foothills of the Himalayas. Pet-friendly with large grounds
Product,Classic Birthday Cake,celebrate,cakes,,0.0,Yes,Delicious wheat-free birthday cake
Product,Birthday Party Planning,celebrate,service,,0.0,Yes,Complete party coordination service
Product,Pet Photoshoot Package,shop,service,,0.0,Yes,Professional pet photography
Product,Pet-Friendly Hotel Stay,travel,hotel,,0.0,Yes,Luxury hotel with pet amenities
Product,Premium Pet Boarding,stay,boarding,,0.0,Yes,24/7 care boarding facility
Product,Pet Daycare - Full Day,care,daycare,Care Essentials,0.0,Yes,Supervised daycare with activities
Product,Pet Resort Getaway,shop,resort,,0.0,Yes,Luxury resort for pets
Product,Stay Essentials Kit,stay,essentials,,0.0,Yes,"Travel bed, bowl, and comfort items"
Product,Pet-Friendly Cab Service,travel,cab,,0.0,Yes,AC cab rides for pets
Product,Domestic Flight Coordination,shop,flight,,0.0,Yes,Complete flight travel support
Product,Pet Relocation Service,shop,relocation,,0.0,Yes,Door-to-door pet relocation
Product,Fresh Meal Plan - Weekly,dine,fresh-meals,,0.0,Yes,Fresh cooked meals delivered weekly
Product,Nutrition Consultation,shop,consultation,,0.0,Yes,Expert diet planning
Product,Vitamin Supplement Pack,care,supplements,,0.0,Yes,Essential vitamins for dogs
Product,Full Grooming Package,care,grooming,,0.0,Yes,"Bath, haircut, nail trim"
Product,Daily Dog Walking,shop,walking,,0.0,Yes,30-minute daily walks
Product,Pet Sitting (8 hours),shop,sitting,,0.0,Yes,In-home pet sitting
Product,Fitness Assessment,fit,assessment,,0.0,Yes,Comprehensive fitness evaluation
Product,Weight Management Program,shop,program,,0.0,Yes,8-week weight management
Product,Hydrotherapy Session,shop,therapy,,0.0,Yes,Low-impact swimming therapy
Product,Puppy Training Course,fit,training,,0.0,Yes,8-week foundation training
Product,Behavior Modification,shop,behavior,,0.0,Yes,Address behavioral issues
Product,Fun Tricks Workshop,shop,workshop,,0.0,Yes,Learn cool tricks
Product,Dog Park Day Pass,shop,park,,0.0,Yes,Full day park access
Product,Pet Cafe Voucher,shop,cafe,,0.0,Yes,Pet-friendly cafe experience
Product,Pet Adventure Day,shop,adventure,,0.0,Yes,Guided outdoor adventure
Product,Premium Spa Package,shop,spa,,0.0,Yes,Full spa treatment
Product,Basic Grooming,care,basic,,0.0,Yes,Bath and brush
Product,Nail Trim & Filing,shop,nail,,0.0,Yes,Professional nail care
Product,Adoption Consultation,adopt,consultation,,0.0,Yes,Find your perfect match
Product,New Pet Starter Kit,shop,kit,,0.0,Yes,Everything for your new pet
Product,Post-Adoption Support,adopt,support,,0.0,Yes,30-day support package
Product,Memorial Service,shop,memorial,,0.0,Yes,Dignified memorial ceremony
Product,Private Cremation,shop,cremation,,0.0,Yes,Private cremation service
Product,Memory Keepsake Box,shop,keepsake,,0.0,Yes,Custom memory preservation
Product,Restaurant Voucher - ₹500,shop,voucher,,0.0,Yes,Pet-friendly restaurant credit
Product,Premium Reservation Service,shop,service,,0.0,Yes,Guaranteed pet-friendly seating
Product,Gourmet Picnic Kit,shop,kit,,0.0,Yes,Pet-friendly picnic set
Product,Basic Health Coverage,care,insurance,Care Essentials,0.0,Yes,Essential health insurance
Product,Premium Coverage Plan,shop,insurance,,0.0,Yes,Comprehensive insurance
Product,Accident Only Plan,shop,insurance,,0.0,Yes,Accident coverage
Product,Interactive Toy Bundle,shop,toys,,0.0,Yes,Set of engaging toys
Product,Orthopedic Pet Bed,shop,beds,,0.0,Yes,Premium memory foam bed
Product,Smart Feeding Bowl,shop,accessories,,0.0,Yes,Portion-controlled feeding
Product,Pawsome Pet Resort - Lonavala,stay,hotel,,0.0,Yes,"Premium pet boarding with luxury suites, play areas, and 24/7 care"
Product,The Dog House - Gurgaon,stay,hotel,,0.0,Yes,Home-style boarding with personal attention and regular updates
Product,Countryside Paws - Coorg,stay,hotel,,0.0,Yes,Nature retreat with open fields and forest trails for pets to explore
Product,Golden Retriever · Ceramic Mug · Pet Parent Gift,celebrate,cups_merch,,0.0,Yes,Show off your love for your Golden Retriever with this stunning ceramic mug feat
Product,Golden Retriever · Designer Bandana · Birthday Edition,celebrate,bandanas,,0.0,Yes,Make your Golden Retriever the star of the party with this stylish birthday band
Product,Golden Retriever · Photo Frame · Memorial Edition,shop,accessories,,0.0,Yes,Cherish every moment with your Golden Retriever in this beautifully crafted phot
Product,Golden Retriever · Treat Box · Celebration Pack,shop,celebration_addons,,0.0,Yes,Complete celebration pack for your Golden Retriever! Includes breed-appropriate 
Product,Golden Retriever · Canvas Print · Art Collection,shop,cups_merch,,0.0,Yes,Beautiful canvas artwork featuring a majestic Golden Retriever portrait. Museum-
Product,Golden Retriever · Breed Keychain · Accessory,shop,accessories,,0.0,Yes,Cute Golden Retriever shaped keychain - carry your love for your pet wherever yo
Product,Golden Retriever · Party Hat · Birthday Special,celebrate,celebration_addons,,0.0,Yes,The cutest party hat for your Golden Retriever! Adjustable elastic strap ensures
Product,Labrador · Ceramic Mug · Pet Parent Gift,celebrate,cups_merch,,0.0,Yes,Show off your love for your Labrador with this stunning ceramic mug featuring be
Product,Labrador · Designer Bandana · Birthday Edition,celebrate,bandanas,,0.0,Yes,Make your Labrador the star of the party with this stylish birthday bandana! Sof
Product,Labrador · Photo Frame · Memorial Edition,shop,accessories,,0.0,Yes,Cherish every moment with your Labrador in this beautifully crafted photo frame.
Product,Labrador · Treat Box · Celebration Pack,shop,celebration_addons,,0.0,Yes,"Complete celebration pack for your Labrador! Includes breed-appropriate treats, "
Product,Labrador · Canvas Print · Art Collection,shop,cups_merch,,0.0,Yes,Beautiful canvas artwork featuring a majestic Labrador portrait. Museum-quality 
Product,Labrador · Breed Keychain · Accessory,shop,accessories,,0.0,Yes,Cute Labrador shaped keychain - carry your love for your pet wherever you go! Pr
Product,Labrador · Party Hat · Birthday Special,celebrate,celebration_addons,,0.0,Yes,The cutest party hat for your Labrador! Adjustable elastic strap ensures comfort
Product,German Shepherd · Ceramic Mug · Pet Parent Gift,celebrate,cups_merch,,0.0,Yes,Show off your love for your German Shepherd with this stunning ceramic mug featu
Product,German Shepherd · Designer Bandana · Birthday Edition,celebrate,bandanas,,0.0,Yes,Make your German Shepherd the star of the party with this stylish birthday banda
Product,German Shepherd · Photo Frame · Memorial Edition,shop,accessories,,0.0,Yes,Cherish every moment with your German Shepherd in this beautifully crafted photo
Product,German Shepherd · Treat Box · Celebration Pack,shop,celebration_addons,,0.0,Yes,Complete celebration pack for your German Shepherd! Includes breed-appropriate t
Product,German Shepherd · Canvas Print · Art Collection,shop,cups_merch,,0.0,Yes,Beautiful canvas artwork featuring a majestic German Shepherd portrait. Museum-q
Product,German Shepherd · Breed Keychain · Accessory,shop,accessories,,0.0,Yes,Cute German Shepherd shaped keychain - carry your love for your pet wherever you
Product,German Shepherd · Party Hat · Birthday Special,celebrate,celebration_addons,,0.0,Yes,The cutest party hat for your German Shepherd! Adjustable elastic strap ensures 
Product,Beagle · Ceramic Mug · Pet Parent Gift,celebrate,cups_merch,,0.0,Yes,Show off your love for your Beagle with this stunning ceramic mug featuring beau
Product,Beagle · Designer Bandana · Birthday Edition,celebrate,bandanas,,0.0,Yes,"Make your Beagle the star of the party with this stylish birthday bandana! Soft,"
Product,Beagle · Photo Frame · Memorial Edition,shop,accessories,,0.0,Yes,Cherish every moment with your Beagle in this beautifully crafted photo frame. F
Product,Beagle · Treat Box · Celebration Pack,shop,celebration_addons,,0.0,Yes,"Complete celebration pack for your Beagle! Includes breed-appropriate treats, mi"
Product,Beagle · Canvas Print · Art Collection,shop,cups_merch,,0.0,Yes,Beautiful canvas artwork featuring a majestic Beagle portrait. Museum-quality pr
Product,Beagle · Breed Keychain · Accessory,shop,accessories,,0.0,Yes,Cute Beagle shaped keychain - carry your love for your pet wherever you go! Prem
Product,Beagle · Party Hat · Birthday Special,celebrate,celebration_addons,,0.0,Yes,The cutest party hat for your Beagle! Adjustable elastic strap ensures comfortab
Product,Shih Tzu · Ceramic Mug · Pet Parent Gift,celebrate,cups_merch,,0.0,Yes,Show off your love for your Shih Tzu with this stunning ceramic mug featuring be
